timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1627052557237,4219,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,45422,225,20,20,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,4019,0,72
1627052561191,269,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,45398,225,20,20,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,104,0,96
1627052561174,286,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,45406,225,20,20,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,82,0,51
1627052561176,284,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,45398,225,20,20,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,114,0,108
1627052561174,287,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,45413,225,20,20,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,110,0,103
1627052557237,4334,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,45399,225,15,15,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,4126,0,74
1627052556415,5244,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,45414,225,14,14,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,5100,0,495
1627052561692,116,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,45397,225,13,13,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,115,0,111
1627052561691,119,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,45406,225,13,13,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,117,0,112
1627052561688,125,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,45390,225,12,12,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,124,0,117
1627052561692,121,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,45398,225,12,12,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,120,0,112
1627052561691,120,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,45390,225,12,12,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,118,0,114
1627052561694,124,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,45390,225,8,8,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,123,0,110
1627052561690,132,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,45398,225,8,8,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,130,0,125
1627052561688,137,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,45390,225,8,8,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,136,0,131
1627052561690,137,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,45390,225,7,7,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,116,0,112
1627052560260,3996,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,45422,225,4,4,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,3831,0,83
1627052560263,4048,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,45415,225,3,3,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,3843,0,83
1627052560258,5189,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,45414,225,2,2,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,5097,0,128
1627052565449,40,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,45398,225,2,2,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,38,0,36
1627052560259,5271,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,45414,225,2,2,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,5177,0,104
1627052565490,45,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,45405,225,2,2,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,38,0,35
1627052565531,39,Healthy Thinking,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,45398,225,2,2,https://testml.gr.sunstar.com/healthy-thinking/highlights-sunstar-conversations-pro-caries-prevention-and-management-in-children/,37,0,35
