timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1627738788891,8899,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,41744,165,20,20,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,8802,0,639
1627738789716,8138,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,41744,165,19,19,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,7991,0,95
1627738789715,8375,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,41752,165,18,18,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,8198,0,95
1627738789718,8500,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,41737,165,17,17,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,8350,0,97
1627738789715,8813,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,41744,165,16,16,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,8665,0,104
1627738792731,14104,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,41737,165,15,15,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,14044,0,189
1627738792750,14426,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,41758,165,14,14,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,14309,0,186
1627738792730,14682,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,41753,165,13,13,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,14606,0,202
1627738792746,15333,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,41745,165,12,12,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,15282,0,197
1627738792752,15363,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,41737,165,11,11,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,15309,0,176
1627738792733,21931,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,41752,165,10,10,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,21871,0,224
1627738792754,22662,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,41752,165,9,9,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,22546,0,207
1627738792731,23043,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,41736,165,8,8,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,22928,0,235
1627738792733,23698,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,41751,165,7,7,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,23565,0,226
1627738792858,23578,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,41736,165,6,6,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,23438,0,107
1627738792741,29811,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,41729,165,5,5,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,29782,0,221
1627738822554,87,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,41720,165,5,5,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,85,0,72
1627738822643,62,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,41720,165,5,5,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,61,0,50
1627738792744,30042,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,41736,165,5,5,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,30015,0,219
1627738822707,84,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,41728,165,5,5,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,82,0,68
1627738792739,30062,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,41752,165,5,5,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,30032,0,231
