timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1627756978332,8425,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,41744,165,20,20,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,8322,0,482
1627756979168,8813,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,41752,165,19,19,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,8620,0,54
1627756981168,8319,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,41744,165,18,18,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,7959,0,48
1627756981168,9006,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,41744,165,17,17,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,8781,0,65
1627756981170,9351,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,41737,165,16,16,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,9186,0,67
1627756982329,11830,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,41737,165,15,15,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,11771,0,76
1627756982334,13052,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,41737,165,14,14,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,12992,0,75
1627756982330,15125,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,41759,165,13,13,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,15090,0,81
1627756982333,15551,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,41744,165,12,12,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,15467,0,76
1627756982331,16046,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,41744,165,11,11,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,15975,0,76
1627756982332,19533,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,41736,165,10,10,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,19486,0,80
1627756982785,19419,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,41737,165,9,9,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,19357,0,87
1627756982781,21513,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,41744,165,8,8,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,21456,0,101
1627756982785,22078,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,41737,165,7,7,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,22048,0,89
1627756982781,22633,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,41737,165,6,6,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,22604,0,92
1627756982784,26158,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,41737,165,5,5,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,26098,0,104
1627756982783,26617,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,41757,165,4,4,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,26587,0,106
1627756982784,28662,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,41737,165,3,3,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,28626,0,112
1627756982783,29106,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,41737,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,29022,0,117
1627757011892,41,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,41727,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,39,0,36
1627757011935,41,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,41720,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,35,0,33
1627756982848,29222,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,41744,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,29152,0,62
1627757011977,95,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,41728,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,36,0,32
1627757012072,48,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,41720,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,47,0,44
1627757012077,57,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,41720,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,55,0,40
1627757012122,62,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,41720,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,61,0,58
1627757012141,55,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,41720,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,54,0,47
1627757012185,29,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,41720,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,28,0,25
1627757012215,25,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,41720,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,24,0,21
1627757012198,65,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,41728,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,64,0,61
1627757012241,26,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,41720,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,25,0,22
1627757012268,26,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,41720,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,24,0,21
1627757012264,52,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,41728,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,47,0,44
1627757012294,49,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,41728,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,48,0,46
1627757012317,41,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,41720,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,40,0,37
1627757012344,55,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,41720,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,54,0,24
1627757012359,52,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,41720,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,51,0,34
1627757012400,42,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,41727,165,2,2,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,40,0,29
1627757012414,54,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,41720,165,4,3,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,46,0,41
1627757012443,79,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,41727,165,8,5,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,77,0,72
1627757012469,96,Press Release,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,41728,165,8,8,https://testml.gr.sunstar.com/newsroom/press-releases/20191106113682/,95,0,91
